mrun;anio_beneficio;beneficio_becaofscu
6253521;2012;BJGM
6253628;2012;BNM
6253754;2012;FSCU
6253754;2012;BEA
6253899;2012;BNM
6254055;2012;BNM
6254073;2012;BNM
6254373;2012;BHPE
6254702;2012;BNM
6254717;2012;BBIC
6254801;2012;BBIC
6254897;2012;BBIC
6255043;2012;BBIC
6255390;2012;BNM
6255927;2012;BBIC
6256278;2012;BNM
6256339;2012;BBIC
6256926;2012;BBIC
6256956;2012;BNM
6256964;2012;BET
6257559;2012;BNM
6257691;2012;BEA
6257777;2012;BNM
6257797;2012;BJGM
6258215;2012;BNM
6258520;2012;BNM
6258878;2012;BEA
6258922;2012;BBIC
6258933;2012;BNM
6259018;2012;BEA
6259200;2012;BBIC
6259508;2012;BNM
6260131;2012;BNM
6260258;2012;BBIC
6260259;2012;BBIC
6260472;2012;BBIC
6260883;2012;BHPE
6260957;2012;BBIC
6261083;2012;BBIC
6261239;2012;BNM
6261352;2012;BEA
6261566;2012;FSCU
6261566;2012;BHPE
6261663;2012;BNM
6262109;2012;BNM
6262170;2012;BNM
6262337;2012;BNM
6262694;2012;BNM
6262965;2012;BNM
6263097;2012;BNM
6263626;2012;FSCU
6263839;2012;BNM
6264173;2012;BNM
6264415;2012;BNM
6264803;2012;BEA
6264854;2012;BNM
6264938;2012;BET
6265313;2012;BBIC
6265393;2012;BBIC
6265519;2012;BNM
6265670;2012;FSCU
6265834;2012;BNM
6265979;2012;BNM
6266335;2012;BET
6266780;2012;BNM
6267322;2012;BNM
6267423;2012;BJGM
6267561;2012;FSCU
6267794;2012;BBIC
6268078;2012;BNM
6268211;2012;BJGM
6268222;2012;BNM
6268728;2012;BBIC
6268874;2012;BNM
6268920;2012;BNM
6269485;2012;BNM
6269764;2012;BBIC
6270019;2012;BJGM
6270522;2012;BNM
6270619;2012;BBIC
6271236;2012;BNM
6271500;2012;BET
6271633;2012;BNM
6272208;2012;BNM
6272448;2012;BNM
6272641;2012;BNM
6272868;2012;BNM
6272869;2012;BBIC
6273391;2012;BJGM
6273702;2012;BNM
6274005;2012;BNM
6274416;2012;BBIC
6274703;2012;BBIC
6274884;2012;BBIC
6275141;2012;BBIC
6275372;2012;BNM
6275445;2012;BBIC
6275650;2012;BNM
6275707;2012;FSCU
6275790;2012;BET
6276237;2012;BNM
6276394;2012;BNM
6276658;2012;FSCU
6277009;2012;BNM
6277051;2012;BNM
6277227;2012;BNM
6277632;2012;BNM
6278044;2012;BEA
6278497;2012;BBIC
6278680;2012;BJGM
6278751;2012;BJGM
6279331;2012;BNM
6279398;2012;BBIC
6279561;2012;BNM
6280203;2012;FSCU
6280293;2012;BBIC
6280518;2012;BJGM
6280586;2012;BBIC
6280619;2012;BNM
6281164;2012;BBIC
6281234;2012;FSCU
6281622;2012;BBIC
6281774;2012;BBIC
6281829;2012;FSCU
6281933;2012;BNM
6282249;2012;BNM
6282291;2012;FSCU
6282398;2012;BNM
6282429;2012;BNM
6283152;2012;BNM
6283790;2012;BBIC
6283827;2012;BNM
6284124;2012;BEA
6284289;2012;FSCU
6284317;2012;BNM
6284572;2012;BNM
6284573;2012;BBIC
6284680;2012;BNM
6284739;2012;BNM
6284838;2012;BNM
6286369;2012;BNM
6286601;2012;BNM
6286823;2012;BNM
6286823;2012;FSCU
6286897;2012;BNM
6287043;2012;BNM
6287251;2012;BNM
6287261;2012;BBIC
6287497;2012;BBIC
6287721;2012;BNM
6287981;2012;FSCU
6288053;2012;BBIC
6288176;2012;BBIC
6288436;2012;BNM
6289086;2012;FSCU
6289449;2012;BNM
6290267;2012;FSCU
6290583;2012;BNM
6290608;2012;BBIC
6290686;2012;BEA
6291103;2012;FSCU
6291121;2012;BJGM
6291397;2012;BNM
6291398;2012;BET
6291500;2012;BNM
6291588;2012;BJGM
6291713;2012;FSCU
6292064;2012;FSCU
6292064;2012;BEA
6292197;2012;BNM
6292310;2012;BBIC
6292323;2012;BNM
6292567;2012;BNM
6292738;2012;FSCU
6292738;2012;BHPE
6292739;2012;BNM
6292949;2012;BNM
6292982;2012;BBIC
6293071;2012;BNM
6293485;2012;BNM
6293547;2012;FSCU
6293698;2012;BJGM
6294021;2012;FSCU
6294172;2012;BNM
6294216;2012;BNM
6294618;2012;BBIC
6294929;2012;BJGM
6295006;2012;BNM
6295606;2012;BBIC
6296056;2012;BNM
6296484;2012;BEA
6296528;2012;BEA
6296528;2012;FSCU
6296674;2012;BNM
6296985;2012;FSCU
6297156;2012;BNM
6297580;2012;FSCU
6297580;2012;BEA
6297660;2012;BJGM
6297877;2012;BBIC
6297878;2012;BNM
6297896;2012;BBIC
6297993;2012;FSCU
6298131;2012;BBIC
6298362;2012;FSCU
6298476;2012;BBIC
6298659;2012;BJGM
6298707;2012;BEA
6299210;2012;BBIC
6299510;2012;BBIC
6299996;2012;BJGM
6300015;2012;FSCU
6300040;2012;BEA
6300040;2012;BHPE
6300040;2012;FSCU
6300386;2012;BNM
6300797;2012;BNM
6300973;2012;BBIC
6301616;2012;BNM
6302117;2012;BNM
6302597;2012;BNM
6302948;2012;BNM
6303233;2012;BBIC
6303760;2012;BNM
6303942;2012;BNM
6304049;2012;BBIC
6304050;2012;BBIC
6304280;2012;BNM
6304337;2012;BHPE
6304680;2012;BNM
6304724;2012;BBIC
6305063;2012;BNM
6305294;2012;BNM
6305306;2012;BNM
6306120;2012;BBIC
6306799;2012;FSCU
6306829;2012;FSCU
6306836;2012;BNM
6306837;2012;BBIC
6307094;2012;BNM
6307702;2012;BJGM
6307939;2012;BBIC
6307980;2012;BNM
6308041;2012;FSCU
6308335;2012;BNM
6308420;2012;BNM
6308437;2012;FSCU
6308437;2012;BHPE
6309026;2012;FSCU
6309027;2012;BBIC
6309102;2012;FSCU
6309158;2012;BNM
6309261;2012;BNM
6309655;2012;BNM
6309671;2012;BHPE
6309986;2012;BNM
6310113;2012;BNM
6310300;2012;BNM
6310430;2012;BBIC
6310716;2012;BBIC
6310886;2012;BBIC
6312499;2012;BNM
6312539;2012;BNM
6313166;2012;BEA
6313940;2012;BJGM
6314059;2012;BNM
6314113;2012;BET
6314323;2012;BNM
6314727;2012;BNM
6315041;2012;FSCU
6315261;2012;BEA
6315534;2012;BNM
6315628;2012;BNM
6315685;2012;BNM
6315842;2012;BNM
6316019;2012;BNM
6316076;2012;BJGM
6316153;2012;BNM
6316318;2012;BBIC
6316440;2012;BNM
6316846;2012;BBIC
6317596;2012;BNM
6318042;2012;BBIC
6318210;2012;BET
6318267;2012;BJGM
6319172;2012;FSCU
6319278;2012;BNM
6319383;2012;BEA
6319400;2012;FSCU
6319492;2012;BNM
6319697;2012;BNM
6319799;2012;BNM
6319849;2012;BBIC
6320117;2012;BNM
6320179;2012;BBIC
6320466;2012;BNM
6320525;2012;FSCU
6320628;2012;BNM
6320861;2012;BNM
6321120;2012;BNM
6321248;2012;BNM
6321663;2012;BJGM
6321664;2012;FSCU
6321664;2012;BEA
6321682;2012;BNM
6322037;2012;BNM
6322137;2012;BNM
6322139;2012;BBIC
6322233;2012;FSCU
6322233;2012;BEA
6322378;2012;BNM
6322583;2012;FSCU
6322591;2012;BBIC
6322719;2012;BNM
6322865;2012;BBIC
6323166;2012;BNM
6323205;2012;BNM
6323519;2012;BBIC
6323778;2012;BJGM
6324793;2012;BJGM
6324972;2012;BNM
6325193;2012;BEA
6325323;2012;BBIC
6325552;2012;FSCU
6325564;2012;FSCU
6325564;2012;BEA
6325707;2012;BNM
6326191;2012;BNM
6326321;2012;BNM
6326732;2012;BNM
6327147;2012;BBIC
6327515;2012;BNM
6327762;2012;BNM
6328257;2012;BBIC
6328755;2012;FSCU
6328862;2012;BNM
6329046;2012;BNM
6329355;2012;BNM
6329390;2012;BBIC
6329774;2012;BEA
6329820;2012;BJGM
6329933;2012;FSCU
6329933;2012;BNM
6330061;2012;BNM
6330122;2012;BNM
6330798;2012;BNM
6330840;2012;FSCU
6330886;2012;BJGM
6330987;2012;BNM
6331275;2012;BBIC
6331407;2012;BNM
6331670;2012;BET
6332333;2012;BJGM
6332541;2012;BNM
6332754;2012;BET
6333130;2012;FSCU
6333141;2012;BNM
6333456;2012;BJGM
6333992;2012;BNM
6334215;2012;BBIC
6334333;2012;BNM
6334419;2012;BJGM
6334605;2012;BBIC
6335132;2012;BNM
6335285;2012;BNM
6335285;2012;FSCU
6335483;2012;BEA
6335483;2012;FSCU
6335752;2012;BNM
6336016;2012;BNM
6336108;2012;BNM
6336431;2012;BBIC
6336728;2012;FSCU
6337194;2012;BNM
6337328;2012;BNM
6337427;2012;BNM
6337655;2012;BNM
6337725;2012;BBIC
6337734;2012;BNM
6337973;2012;BNM
6338675;2012;BNM
6338934;2012;FSCU
6339230;2012;BNM
6339730;2012;BNM
6339801;2012;BBIC
6339820;2012;BBIC
6340082;2012;BNM
6341121;2012;BNM
6341283;2012;BNM
6341330;2012;FSCU
6341330;2012;BEA
6341340;2012;BNM
6341922;2012;FSCU
6341922;2012;BHPE
6342399;2012;BHPE
6342866;2012;BBIC
6343049;2012;BNM
6343744;2012;BNM
6344163;2012;BJGM
6344269;2012;BNM
6344493;2012;BNM
6344769;2012;BNM
6344827;2012;BNM
6344828;2012;BNM
6344935;2012;BBIC
6344961;2012;BNM
6344997;2012;BJGM
6345556;2012;BNM
6346769;2012;BBIC
6346812;2012;BEA
6347455;2012;BNM
6347682;2012;BBIC
6347863;2012;BNM
6347909;2012;BJGM
6348531;2012;BNM
6348554;2012;BNM
6348595;2012;BNM
6348600;2012;BBIC
6348663;2012;BNM
6348764;2012;BET
6349497;2012;FSCU
6349607;2012;BNM
6349625;2012;BNM
6349864;2012;BNM
6349944;2012;BBIC
6350023;2012;BJGM
6350024;2012;BNM
6350214;2012;FSCU
6350214;2012;BEA
6350299;2012;BNM
6350572;2012;BBIC
6350698;2012;BNM
6351050;2012;BNM
6351203;2012;BBIC
6351466;2012;BBIC
6352394;2012;BJGM
6352414;2012;BET
6352496;2012;BBIC
6352783;2012;BNM
6353456;2012;BNM
6353638;2012;BBIC
6354141;2012;BNM
6354185;2012;BBIC
6354190;2012;BNM
6354334;2012;BNM
6354723;2012;BNM
6355337;2012;BBIC
6355525;2012;FSCU
6355689;2012;BNM
6355745;2012;BEA
6355922;2012;BEA
6355970;2012;BBIC
6356063;2012;BET
6356489;2012;BJGM
6356640;2012;BNM
6356855;2012;BJGM
6356975;2012;FSCU
6356976;2012;BNM
6357113;2012;BBIC
6357114;2012;BNM
6357287;2012;BBIC
6357389;2012;BET
6357469;2012;BNM
6357585;2012;BBIC
6357630;2012;BNM
6357642;2012;BNM
6357712;2012;BBIC
6357713;2012;FSCU
6357713;2012;BEA
6358226;2012;BET
6358681;2012;BBIC
6358816;2012;BNM
6358817;2012;BET
6359136;2012;BNM
6359914;2012;BNM
6359915;2012;BNM
6360170;2012;BNM
6360383;2012;BNM
6360430;2012;FSCU
6360948;2012;BJGM
6361316;2012;BBIC
6361693;2012;BJGM
6361780;2012;BJGM
6361879;2012;BNM
6362047;2012;BNM
6362068;2012;BJGM
6362365;2012;BNM
6362366;2012;BET
6362502;2012;BNM
6362842;2012;BBIC
6363262;2012;BNM
6363620;2012;BBIC
6363705;2012;BBIC
6363749;2012;BNM
6365024;2012;FSCU
6365283;2012;BNM
6366606;2012;FSCU
6366679;2012;BBIC
6366940;2012;BJGM
6367072;2012;BJGM
6367100;2012;FSCU
6367101;2012;BNM
6367227;2012;BBIC
6367400;2012;FSCU
6367400;2012;BEA
6367413;2012;BNM
6367436;2012;BBIC
6367561;2012;BNM
6367633;2012;BBIC
6367827;2012;BNM
6368038;2012;BNM
6368700;2012;BBIC
6368810;2012;BBIC
6369646;2012;FSCU
6369977;2012;BBIC
6370900;2012;BEA
6371653;2012;BBIC
6371991;2012;BNM
6372219;2012;BNM
6373324;2012;BNM
6373633;2012;BBIC
6373761;2012;BNM
6373842;2012;BNM
6373850;2012;BNM
6374148;2012;FSCU
6374149;2012;BET
6374338;2012;BNM
6374343;2012;BBIC
6374689;2012;BBIC
6374786;2012;BNM
6375534;2012;BNM
6375559;2012;FSCU
6375612;2012;BNM
6375673;2012;BNM
6376246;2012;BBIC
6376546;2012;BNM
6376586;2012;BNM
6376996;2012;BNM
6377010;2012;BNM
6377251;2012;FSCU
6377437;2012;BBIC
6377911;2012;BNM
6378048;2012;BEA
6378149;2012;BNM
6378362;2012;FSCU
6378679;2012;BJGM
6378961;2012;BNM
6379308;2012;BNM
6379549;2012;BEA
6379893;2012;BNM
6380029;2012;FSCU
6380275;2012;BBIC
6380611;2012;BEA
6381095;2012;FSCU
6381849;2012;BNM
6381895;2012;BNM
6381967;2012;BBIC
6382179;2012;BBIC
6382379;2012;BBIC
6382537;2012;BNM
6382686;2012;BNM
6383079;2012;BET
6383244;2012;BNM
6383448;2012;BBIC
6383516;2012;BEA
6383963;2012;BNM
6384000;2012;BBIC
6384068;2012;BNM
6384280;2012;BJGM
6384393;2012;FSCU
6385022;2012;BNM
6385171;2012;BJGM
6385190;2012;BNM
6385191;2012;FSCU
6385191;2012;BEA
6385486;2012;BNM
6385576;2012;BEA
6385870;2012;BBIC
6385939;2012;BNM
6386090;2012;BBIC
6386271;2012;BNM
6386874;2012;BET
6386951;2012;BHPE
6386951;2012;FSCU
6387166;2012;BNM
6387325;2012;BNM
6387542;2012;BNM
6388009;2012;BNM
6388442;2012;BNM
6388608;2012;BNM
6388619;2012;BNM
6388768;2012;BNM
6388957;2012;BNM
6389657;2012;BJGM
6389658;2012;BNM
6390117;2012;BNM
6390416;2012;BHPE
6390416;2012;FSCU
6390417;2012;BEA
6391083;2012;BNM
6391770;2012;BNM
6392760;2012;BNM
6392975;2012;BNM
6393491;2012;BNM
6393598;2012;FSCU
6393788;2012;BET
6393903;2012;BNM
6394570;2012;BBIC
6394806;2012;BNM
6395008;2012;BJGM
6395112;2012;BNM
6395338;2012;BNM
6395398;2012;BNM
6395586;2012;BNM
6395594;2012;FSCU
6395902;2012;BEA
6395990;2012;BEA
6396024;2012;BBIC
6396613;2012;BNM
6396916;2012;BBIC
6397045;2012;FSCU
6397495;2012;BNM
6398062;2012;BNM
6398082;2012;BET
6398314;2012;BBIC
6398322;2012;BBIC
6398938;2012;BNM
6398981;2012;BNM
6399081;2012;BJGM
6399221;2012;BNM
6399285;2012;BNM
6399364;2012;BJGM
6399446;2012;FSCU
6399766;2012;BNM
6399841;2012;FSCU
6399841;2012;BEA
6399902;2012;BNM
6400129;2012;BBIC
6400427;2012;BNM
6400469;2012;BNM
6400713;2012;BNM
6400745;2012;FSCU
6401353;2012;BBIC
6401741;2012;FSCU
6402073;2012;BJGM
6402444;2012;BNM
6402891;2012;FSCU
6403382;2012;BNM
6403583;2012;BEA
6403583;2012;FSCU
6404230;2012;FSCU
6404951;2012;BBIC
6405049;2012;BNM
6405094;2012;BBIC
6405373;2012;BNM
6405730;2012;BNM
6406266;2012;BBIC
6406812;2012;BBIC
6407380;2012;BJGM
6407691;2012;BNM
6407770;2012;BNM
6407877;2012;FSCU
6407899;2012;BNM
6407994;2012;BBIC
6408176;2012;BNM
6408695;2012;BBIC
6408886;2012;BNM
6409040;2012;BEA
6409121;2012;BBIC
6409524;2012;BNM
6409858;2012;FSCU
6410952;2012;BET
6411261;2012;BNM
6411309;2012;BBIC
6411544;2012;BNM
6411582;2012;BNM
6411786;2012;BNM
6411988;2012;BNM
6412240;2012;BNM
6412825;2012;FSCU
6413973;2012;BBIC
6413995;2012;BNM
6414574;2012;BNM
6414627;2012;BNM
6414742;2012;BEA
6415266;2012;FSCU
6415282;2012;BNM
6415376;2012;BBIC
6415486;2012;BNM
6415579;2012;BNM
6415699;2012;BNM
6416056;2012;FSCU
6416056;2012;BHPE
6416247;2012;FSCU
6416266;2012;BNM
6416745;2012;BBIC
6417252;2012;BJGM
6417542;2012;BNM
6417543;2012;FSCU
6417782;2012;BNM
6418141;2012;BNM
6418192;2012;BNM
6418483;2012;FSCU
6418579;2012;BNM
6419293;2012;BJGM
6419518;2012;BNM
6419981;2012;BNM
6420489;2012;BJGM
6420687;2012;BNM
6420845;2012;BBIC
6420846;2012;BEA
6421480;2012;BNM
6421968;2012;BET
6422249;2012;FSCU
6422339;2012;BNM
6422991;2012;BJGM
6423053;2012;FSCU
6423148;2012;BBIC
6423191;2012;BNM
6423731;2012;BBIC
6424177;2012;BNM
6424988;2012;BBIC
6425102;2012;BNM
6425171;2012;BBIC
6425293;2012;BET
6425925;2012;BEA
6425976;2012;BBIC
6426973;2012;FSCU
6427121;2012;BNM
6427210;2012;BHPE
6427268;2012;BBIC
6427290;2012;BNM
6427619;2012;BBIC
6428170;2012;BNM
6428244;2012;BNM
6428299;2012;BNM
6428321;2012;BBIC
6428341;2012;BNM
6428437;2012;BNM
6428882;2012;BNM
6428952;2012;FSCU
6429045;2012;FSCU
6429403;2012;BNM
6429531;2012;BNM
6430026;2012;BEA
6430026;2012;FSCU
6430346;2012;FSCU
6430505;2012;BBIC
6430706;2012;BNM
6430812;2012;BET
6430948;2012;BNM
6431071;2012;BBIC
6431332;2012;BNM
6431542;2012;BNM
6431560;2012;BJGM
6431713;2012;BNM
6431907;2012;BNM
6432213;2012;BNM
6432388;2012;BNM
6432609;2012;BNM
6432661;2012;FSCU
6432740;2012;BBIC
6433255;2012;BNM
6433296;2012;BNM
6433521;2012;BNM
6433553;2012;FSCU
6433553;2012;BHPE
6434347;2012;BEA
6434916;2012;BNM
6435420;2012;BBIC
6435530;2012;BEA
6435722;2012;BNM
6436276;2012;FSCU
6436296;2012;BNM
6436346;2012;BNM
6436398;2012;BNM
6436585;2012;FSCU
6436777;2012;BBIC
6436820;2012;BNM
6436859;2012;BNM
6437463;2012;BBIC
6437792;2012;BNM
6437881;2012;BJGM
6438021;2012;BNM
6438150;2012;BEA
6438669;2012;BNM
6438944;2012;FSCU
6440194;2012;BNM
6440209;2012;BET
6440537;2012;BNM
6440724;2012;BNM
6440805;2012;BNM
6440943;2012;FSCU
6441369;2012;BBIC
6441620;2012;BEA
6441752;2012;BNM
6442004;2012;FSCU
6442631;2012;FSCU
6442657;2012;BNM
6442928;2012;FSCU
6443266;2012;BNM
6443764;2012;BNM
6443973;2012;BNM
6443973;2012;FSCU
6444089;2012;BNM
6444499;2012;BNM
6444545;2012;FSCU
6444637;2012;BNM
6444909;2012;BNM
6445002;2012;BEA
6445023;2012;BNM
6445771;2012;BBIC
6445839;2012;FSCU
6445908;2012;BJGM
6446083;2012;BNM
6446293;2012;BNM
6446339;2012;BNM
6446472;2012;BNM
6446593;2012;BNM
6446730;2012;BNM
6447372;2012;BNM
6447391;2012;BNM
6447556;2012;BNM
6447766;2012;BNM
6448026;2012;BNM
6448293;2012;BEA
6448533;2012;FSCU
6448533;2012;BHPE
6448533;2012;BEA
6448693;2012;BNM
6449089;2012;BBIC
6449113;2012;FSCU
6449212;2012;BJGM
6449484;2012;BNM
6449644;2012;BNM
6449865;2012;BNM
6449918;2012;BBIC
6449978;2012;BNM
6450431;2012;BNM
6450546;2012;BNM
6450595;2012;BJGM
6451125;2012;BBIC
6451238;2012;BNM
6451278;2012;BNM
6451565;2012;BEA
6451756;2012;BNM
6451795;2012;BNM
6451808;2012;BNM
6452420;2012;BNM
6452628;2012;BNM
6452703;2012;BBIC
6452805;2012;FSCU
6453015;2012;BNM
6453162;2012;BET
6453370;2012;FSCU
6453424;2012;BNM
6453468;2012;BBIC
6453645;2012;BNM
6454518;2012;BNM
6454941;2012;BNM
6455045;2012;BBIC
6455115;2012;BEA
6455866;2012;BHPE
6456034;2012;BNM
6456630;2012;BNM
6456718;2012;BJGM
6456846;2012;BNM
6456970;2012;BJGM
6457058;2012;BNM
6457086;2012;BNM
6457178;2012;BNM
6457213;2012;BNM
6457635;2012;FSCU
6457635;2012;BHPE
6457804;2012;BET
6457904;2012;BNM
6457908;2012;BET
6457995;2012;BJGM
6457995;2012;BHPE
6458114;2012;BNM
6458332;2012;BNM
6458347;2012;BNM
6458701;2012;BNM
6458732;2012;FSCU
6459222;2012;BNM
6459242;2012;BNM
6459243;2012;BJGM
6459264;2012;BNM
6459467;2012;BNM
6460057;2012;BBIC
6460213;2012;BBIC
6460449;2012;FSCU
6460449;2012;BEA
6460541;2012;BJGM
6460676;2012;BJGM
6461092;2012;FSCU
6461092;2012;BEA
6461093;2012;BNM
6461606;2012;BNM
6462068;2012;BNM
6462583;2012;BBIC
6462794;2012;BET
6462985;2012;BNM
6463011;2012;BET
6463116;2012;BEA
6463918;2012;BNM
6464174;2012;FSCU
6464283;2012;BNM
6464451;2012;BNM
6464530;2012;BNM
6465574;2012;BNM
6465605;2012;BBIC
6465832;2012;BNM
6466312;2012;FSCU
6467531;2012;BBIC
6467575;2012;BJGM
6467986;2012;FSCU
6468139;2012;BHPE
6468139;2012;FSCU
6468140;2012;BHPE
6468140;2012;FSCU
6468161;2012;FSCU
6468291;2012;BNM
6468481;2012;BEA
6468723;2012;BNM
6468789;2012;BNM
6468883;2012;BNM
6468905;2012;BBIC
6469154;2012;BJGM
6470432;2012;FSCU
6470432;2012;BEA
6470507;2012;FSCU
6470529;2012;BNM
6470530;2012;BBIC
6471220;2012;BNM
6471359;2012;BBIC
6471365;2012;BNM
6472141;2012;BBIC
6472843;2012;BNM
6473008;2012;BNM
6473121;2012;BNM
6473160;2012;FSCU
6473410;2012;BBIC
6473482;2012;BNM
6473827;2012;FSCU
6473867;2012;BNM
6473871;2012;BBIC
6474007;2012;FSCU
6474007;2012;BHPE
6474069;2012;BNM
6474151;2012;FSCU
6474474;2012;BNM
6474474;2012;FSCU
6474542;2012;BNM
6474802;2012;BNM
6475398;2012;BBIC
6475432;2012;BJGM
6475737;2012;BNM
6476198;2012;BNM
6476730;2012;BNM
6476784;2012;FSCU
6476817;2012;FSCU
6476817;2012;BEA
6476817;2012;BHPE
6476874;2012;BET
6477082;2012;BNM
6477337;2012;BBIC
6477863;2012;FSCU
6477931;2012;BEA
6477946;2012;BJGM
6478161;2012;BBIC
6478576;2012;FSCU
6479096;2012;BNM
6479225;2012;BNM
6479401;2012;BJGM
6480158;2012;BEA
6480176;2012;BNM
6480659;2012;BET
6480885;2012;BEA
6481037;2012;BNM
6481132;2012;BNM
6481160;2012;BEA
6481487;2012;BNM
6481812;2012;BBIC
6481836;2012;FSCU
6482363;2012;BNM
6482601;2012;BBIC
6483035;2012;FSCU
6484038;2012;BBIC
6484064;2012;BNM
6484189;2012;BBIC
6484203;2012;BNM
6484351;2012;BNM
6484468;2012;BNM
6484549;2012;FSCU
6484626;2012;BNM
6485126;2012;FSCU
6485249;2012;BNM
6485268;2012;FSCU
6485689;2012;BNM
6486005;2012;BNM
6486099;2012;BNM
6486221;2012;FSCU
6486352;2012;BBIC
6486451;2012;BNM
6486897;2012;BNM
6486975;2012;BNM
6487392;2012;FSCU
6487889;2012;FSCU
6487950;2012;BNM
6488075;2012;BNM
6488268;2012;BET
6489049;2012;BJGM
6489062;2012;BNM
6489091;2012;FSCU
6489091;2012;BEA
6489241;2012;FSCU
6489490;2012;BBIC
6489644;2012;FSCU
6489761;2012;BJGM
6489991;2012;BNM
6490024;2012;BNM
6490236;2012;BNM
6490247;2012;BNM
6490379;2012;BNM
6490783;2012;BNM
6490961;2012;BBIC
6491081;2012;BBIC
6491317;2012;BNM
6491944;2012;FSCU
6491956;2012;BNM
6492108;2012;BNM
6492387;2012;BNM
6492469;2012;BNM
6492753;2012;BNM
6493058;2012;BJGM
6493086;2012;BBIC
6493603;2012;BBIC
6493903;2012;BBIC
6494118;2012;FSCU
6494118;2012;BHPE
6494519;2012;BNM
6494726;2012;BNM
6494966;2012;BBIC
6495228;2012;BNM
6495279;2012;BBIC
6495557;2012;BBIC
6495751;2012;BNM
6496619;2012;BNM
6496740;2012;BNM
6496800;2012;BNM
6496826;2012;BHPE
6496919;2012;BEA
6497194;2012;FSCU
6497447;2012;BET
6497877;2012;BBIC
6499067;2012;BNM
6499439;2012;BNM
6499538;2012;BBIC
6500429;2012;BNM
6500516;2012;BNM
6500643;2012;BNM
6500723;2012;BBIC
6500939;2012;BNM
6501202;2012;BNM
6501894;2012;BJGM
6501934;2012;BJGM
6501962;2012;BNM
6502710;2012;BNM
6503131;2012;BEA
6503132;2012;BNM
6503321;2012;BNM
6503423;2012;BNM
6504276;2012;BJGM
6504472;2012;FSCU
6504535;2012;BEA
6505006;2012;BBIC
6505021;2012;BBIC
6506135;2012;FSCU
6506260;2012;BNM
6507010;2012;BBIC
6507022;2012;BNM
6507053;2012;BBIC
6507156;2012;BJGM
6507447;2012;FSCU
6507722;2012;BNM
6507770;2012;FSCU
6507770;2012;BEA
6507770;2012;BHPE
6508317;2012;FSCU
6508477;2012;BNM
6508814;2012;BNM
6508927;2012;FSCU
6508937;2012;BNM
6509177;2012;BNM
6509428;2012;BNM
6509621;2012;BNM
6510527;2012;BBIC
6510686;2012;BNM
6510761;2012;BNM
6511115;2012;BNM
6511343;2012;BNM
6511497;2012;FSCU
6511871;2012;BNM
6512277;2012;BNM
6512611;2012;BNM
6512907;2012;FSCU
6512959;2012;BNM
6513097;2012;BNM
6513415;2012;FSCU
6513529;2012;BNM
6513575;2012;BNM
6514190;2012;BNM
6514252;2012;FSCU
6514466;2012;BNM
6515011;2012;BNM
6515059;2012;BNM
6515412;2012;FSCU
6515743;2012;FSCU
6515743;2012;BEA
6516180;2012;FSCU
6516214;2012;BNM
6516218;2012;BNM
6516223;2012;BJGM
6516490;2012;BNM
6516741;2012;BNM
6516975;2012;BNM
6517101;2012;FSCU
6517257;2012;BNM
6517334;2012;BJGM
6517538;2012;BNM
6517739;2012;BBIC
6518013;2012;BNM
6518175;2012;BNM
6518213;2012;BBIC
6518989;2012;BNM
6519367;2012;BNM
6519504;2012;BEA
6519822;2012;BNM
6519933;2012;BJGM
6520026;2012;FSCU
6520204;2012;BNM
6520243;2012;FSCU
6520288;2012;BBIC
6520524;2012;BNM
6520693;2012;BNM
6520813;2012;BBIC
6520827;2012;BNM
6520857;2012;FSCU
6520857;2012;BHPE
6521380;2012;FSCU
6521418;2012;BNM
6521493;2012;BBIC
6522384;2012;BNM
6522513;2012;BBIC
6523173;2012;BBIC
6523198;2012;BNM
6523488;2012;FSCU
6523945;2012;BNM
6524089;2012;BJGM
6524264;2012;BET
6524370;2012;BBIC
6524991;2012;BBIC
6525051;2012;BBIC
6525136;2012;BNM
6526667;2012;BNM
6526674;2012;BBIC
6526757;2012;BBIC
6526891;2012;BBIC
6527201;2012;BBIC
6527527;2012;FSCU
6528443;2012;BBIC
6528499;2012;BNM
6528636;2012;BNM
6529216;2012;BNM
6529547;2012;BNM
6530002;2012;BNM
6530975;2012;BNM
6531237;2012;BNM
6531738;2012;BNM
6532175;2012;BNM
6532219;2012;BBIC
6532404;2012;BNM
6532649;2012;BNM
6532967;2012;BBIC
6533038;2012;BNM
6533239;2012;BJGM
6533261;2012;BNM
6533309;2012;FSCU
6533556;2012;FSCU
6533556;2012;BEA
6534212;2012;FSCU
6534212;2012;BHPE
6534496;2012;FSCU
6534496;2012;BEA
6534496;2012;BHPE
6535650;2012;FSCU
6535963;2012;BNM
6536036;2012;BJGM
6536220;2012;BNM
6536536;2012;FSCU
6536536;2012;BEA
6537302;2012;FSCU
6537354;2012;BJGM
6538046;2012;FSCU
6538138;2012;FSCU
6538237;2012;BJGM
6539076;2012;BNM
6539502;2012;FSCU
6539769;2012;BNM
6540209;2012;FSCU
6540664;2012;BNM
6540922;2012;FSCU
6540947;2012;BBIC
6540995;2012;BBIC
6541035;2012;BET
6541267;2012;BNM
6541650;2012;BNM
6541682;2012;BNM
6542072;2012;BET
6542102;2012;BNM
6542301;2012;BNM
6542492;2012;BHPE
6542492;2012;FSCU
6542594;2012;BNM
6542738;2012;BBIC
