mrun;anio_beneficio;beneficio_becaofscu
854174;2013;BNM
854506;2013;FSCU
854638;2013;BJGM
854877;2013;BJGM
854923;2013;BNM
854924;2013;BBIC
854954;2013;BEA
854954;2013;FSCU
855032;2013;BNM
855033;2013;BNM
855756;2013;BJGM
855881;2013;BNM
856405;2013;BNM
857275;2013;BBIC
857320;2013;BBIC
857357;2013;BBIC
857605;2013;BNM
857606;2013;BNM
857648;2013;BEA
857648;2013;FSCU
857810;2013;BNM
857811;2013;BBIC
858076;2013;BNM
858694;2013;BBIC
858695;2013;BBIC
858991;2013;BBIC
859028;2013;BJGM
859248;2013;BNM
859256;2013;FSCU
859280;2013;FSCU
859585;2013;BNM
859606;2013;BNM
859607;2013;BNM
860114;2013;BNM
860551;2013;BBIC
860689;2013;BBIC
861022;2013;FSCU
861136;2013;BNM
861265;2013;BNM
861409;2013;BNM
861836;2013;BJGM
862100;2013;BNM
862661;2013;BNM
862906;2013;BJGM
863204;2013;BNM
863220;2013;BBIC
863313;2013;BBIC
863400;2013;BBIC
863578;2013;BEA
863601;2013;BNM
863673;2013;BBIC
863702;2013;BBIC
863716;2013;BNM
864193;2013;BHPE
864193;2013;BJGM
864471;2013;FSCU
865036;2013;BNM
865073;2013;BJGM
865085;2013;BJGM
865205;2013;FSCU
865210;2013;BJGM
865480;2013;BET
865567;2013;BJGM
865610;2013;BBIC
866021;2013;BNM
866359;2013;BNM
866420;2013;BJGM
866572;2013;BNM
866857;2013;BNM
867508;2013;BBIC
867875;2013;BBIC
867961;2013;BNM
867962;2013;BJGM
868166;2013;BNM
868204;2013;BJGM
868285;2013;BNM
868838;2013;BNM
869057;2013;BNM
869193;2013;BNM
869280;2013;BNM
869475;2013;BNM
869765;2013;BEA
869875;2013;BNM
869892;2013;BBIC
870051;2013;FSCU
870173;2013;BJGM
870914;2013;BBIC
870997;2013;BNM
871251;2013;BJGM
871471;2013;BJGM
871771;2013;BJGM
872492;2013;BBIC
872603;2013;BBIC
872604;2013;FSCU
873122;2013;BBIC
873360;2013;BNM
873494;2013;BNM
873730;2013;FSCU
873812;2013;BNM
873920;2013;BBIC
873958;2013;BHPE
873958;2013;BEA
873958;2013;FSCU
874007;2013;BNM
874043;2013;BNM
874556;2013;BNM
874723;2013;BNM
875010;2013;BET
875054;2013;FSCU
875216;2013;BNM
875297;2013;BBIC
875362;2013;BNM
875427;2013;BJGM
875541;2013;BNM
875625;2013;BBIC
876261;2013;BEA
876261;2013;BHPE
876261;2013;FSCU
876332;2013;BBIC
876464;2013;BNM
876659;2013;BNM
876708;2013;BBIC
876897;2013;BNM
877364;2013;BNM
877449;2013;BEA
877482;2013;BEA
877631;2013;BNM
877709;2013;BBIC
877861;2013;BBIC
877930;2013;BNM
878003;2013;BBIC
878158;2013;BBIC
878172;2013;BNM
878568;2013;BNM
878602;2013;BNM
878883;2013;BNM
878982;2013;BNM
879085;2013;BBIC
879261;2013;BNM
879348;2013;FSCU
879509;2013;BBIC
879607;2013;BNM
879937;2013;BBIC
880015;2013;BEA
880333;2013;BJGM
880369;2013;FSCU
880715;2013;BNM
880931;2013;FSCU
881026;2013;BNM
881553;2013;BNM
881822;2013;BBIC
882133;2013;BNM
882329;2013;BBIC
882469;2013;BJGM
882543;2013;BEA
882586;2013;BEA
883001;2013;BJGM
883227;2013;BBIC
883516;2013;BNM
883673;2013;BBIC
883811;2013;BNM
883892;2013;BNM
884065;2013;BEA
884065;2013;FSCU
884300;2013;BBIC
884622;2013;BJGM
885329;2013;BNM
885357;2013;BBIC
885516;2013;BNM
885521;2013;FSCU
885640;2013;BET
885807;2013;BEA
885807;2013;FSCU
885938;2013;BNM
886044;2013;BNM
886206;2013;BNM
886680;2013;BNM
887508;2013;BNM
887784;2013;BEA
888344;2013;BNM
888382;2013;BET
888383;2013;BJGM
888485;2013;BNM
889114;2013;BJGM
889250;2013;FSCU
889251;2013;BBIC
889515;2013;BBIC
889598;2013;BBIC
889771;2013;BJGM
889868;2013;FSCU
890185;2013;BNM
890280;2013;BBIC
890357;2013;BNM
890754;2013;BJGM
890831;2013;BNM
890927;2013;BBIC
891049;2013;BBIC
891170;2013;BEA
891180;2013;BNM
891617;2013;BNM
891677;2013;BNM
891812;2013;BNM
891944;2013;BNM
892018;2013;BBIC
892240;2013;BNM
892569;2013;BBIC
892599;2013;BET
892678;2013;BBIC
892716;2013;BNM
893022;2013;FSCU
893981;2013;BNM
894468;2013;BBIC
895107;2013;BJGM
895200;2013;BJGM
895240;2013;BNM
895938;2013;BNM
895945;2013;BBIC
896140;2013;BNM
896178;2013;BBIC
896219;2013;BHPE
896219;2013;BJGM
896270;2013;BNM
896287;2013;FSCU
896532;2013;BNM
897009;2013;BNM
897285;2013;BJGM
897317;2013;BBIC
897362;2013;FSCU
897659;2013;BNM
897960;2013;BBIC
897961;2013;BBIC
898002;2013;BBIC
898143;2013;BNM
898399;2013;BJGM
898481;2013;BNM
898509;2013;BJGM
898800;2013;BBIC
898849;2013;FSCU
899164;2013;BNM
899323;2013;BBIC
899585;2013;BNM
899826;2013;BNM
899940;2013;BNM
900401;2013;BNM
900411;2013;BNM
900631;2013;FSCU
900743;2013;BNM
900784;2013;BBIC
900785;2013;BNM
900814;2013;BBIC
900860;2013;BNM
900923;2013;BJGM
901216;2013;BNM
901296;2013;FSCU
902036;2013;BNM
902052;2013;BJGM
902270;2013;BBIC
902709;2013;BNM
903190;2013;BNM
903349;2013;BNM
903467;2013;BNM
903487;2013;BEA
903618;2013;BNM
903715;2013;BNM
903775;2013;FSCU
904333;2013;BNM
904473;2013;BNM
904544;2013;BET
904758;2013;BBIC
906131;2013;BET
906286;2013;BJGM
906566;2013;BEA
906586;2013;BJGM
906879;2013;FSCU
906993;2013;BNM
907176;2013;BJGM
907462;2013;BEA
907462;2013;FSCU
907515;2013;BNM
907947;2013;BHPE
907947;2013;FSCU
908217;2013;FSCU
908712;2013;BNM
909152;2013;BNM
909633;2013;BET
909708;2013;BNM
909787;2013;BBIC
910074;2013;BEA
910196;2013;BNM
910298;2013;BNM
910908;2013;BNM
911032;2013;BEA
911180;2013;BJGM
911201;2013;BNM
911307;2013;FSCU
911396;2013;BNM
911465;2013;BJGM
912058;2013;BNM
912186;2013;BNM
912431;2013;FSCU
912861;2013;BBIC
913255;2013;BET
914016;2013;BET
914082;2013;BHPE
914082;2013;BNM
914244;2013;BBIC
914360;2013;BNM
914877;2013;BET
915144;2013;FSCU
915569;2013;BNM
916195;2013;BEA
916299;2013;BNM
916455;2013;BNM
916785;2013;BNM
917223;2013;BNM
917251;2013;BNM
917252;2013;BBIC
917772;2013;BBIC
917967;2013;BNM
918032;2013;BNM
918049;2013;BNM
918323;2013;BNM
918478;2013;BNM
918479;2013;BJGM
918610;2013;BNM
918712;2013;BNM
918947;2013;BET
918995;2013;BBIC
919131;2013;BNM
919690;2013;FSCU
919733;2013;BBIC
919802;2013;BNM
919890;2013;BBIC
919932;2013;BEA
919981;2013;BNM
920118;2013;BJGM
920202;2013;BNM
920483;2013;BBIC
920962;2013;BNM
921138;2013;BBIC
921221;2013;BNM
921309;2013;FSCU
921511;2013;BNM
921721;2013;BNM
922035;2013;BHPE
922035;2013;FSCU
922243;2013;BBIC
922468;2013;BBIC
922502;2013;BBIC
922954;2013;BNM
922972;2013;BBIC
923248;2013;BNM
923281;2013;BNM
923305;2013;BNM
923350;2013;BNM
923361;2013;BNM
923547;2013;BNM
923566;2013;BNM
924371;2013;BNM
924591;2013;BNM
924633;2013;FSCU
924941;2013;BJGM
924983;2013;BBIC
926246;2013;BNM
926588;2013;FSCU
926914;2013;BJGM
926915;2013;BJGM
927134;2013;BNM
927349;2013;BET
927376;2013;BET
927949;2013;BNM
928138;2013;BNM
928560;2013;BNM
928613;2013;BHPE
928613;2013;BJGM
928785;2013;FSCU
928948;2013;BNM
929025;2013;BBIC
929574;2013;BNM
929617;2013;BNM
929618;2013;BNM
929901;2013;BBIC
930021;2013;BBIC
930228;2013;BNM
930276;2013;BBIC
931359;2013;FSCU
931360;2013;BBIC
931767;2013;BEA
932666;2013;BBIC
932972;2013;BHPE
932984;2013;FSCU
933352;2013;FSCU
933352;2013;BNM
933775;2013;BNM
933790;2013;BNM
934059;2013;BNM
934064;2013;BBIC
934415;2013;BBIC
934692;2013;BEA
934693;2013;BJGM
934957;2013;BNM
935420;2013;BBIC
935464;2013;BJGM
935587;2013;BBIC
935588;2013;FSCU
935639;2013;BJGM
935748;2013;BNM
936061;2013;BNM
936836;2013;BBIC
936974;2013;BJGM
937047;2013;BBIC
937121;2013;BNM
937537;2013;BNM
938155;2013;BBIC
938399;2013;BBIC
938434;2013;FSCU
938912;2013;BJGM
939026;2013;BNM
939049;2013;BNM
939213;2013;BJGM
939353;2013;BNM
939766;2013;BBIC
939881;2013;BBIC
939951;2013;BEA
940038;2013;BNM
940217;2013;BNM
940552;2013;BNM
940632;2013;FSCU
940784;2013;BBIC
940931;2013;BNM
941059;2013;BNM
941127;2013;BNM
941204;2013;BET
941394;2013;BEA
941588;2013;BNM
941836;2013;BBIC
942169;2013;BJGM
942323;2013;BJGM
942500;2013;BNM
942638;2013;BNM
942700;2013;BNM
943107;2013;BNM
943134;2013;FSCU
943227;2013;FSCU
943257;2013;BBIC
943546;2013;BNM
943582;2013;FSCU
943752;2013;BBIC
943794;2013;FSCU
943794;2013;BNM
943811;2013;BNM
943914;2013;BJGM
943924;2013;BJGM
944099;2013;BNM
944330;2013;BNM
944374;2013;FSCU
944411;2013;BBIC
945194;2013;BNM
945444;2013;BET
945902;2013;BNM
946220;2013;BJGM
946282;2013;BJGM
946311;2013;BNM
946710;2013;FSCU
946712;2013;BNM
947117;2013;BNM
947260;2013;BNM
947554;2013;BBIC
947759;2013;BBIC
947839;2013;BNM
947867;2013;BET
947944;2013;BNM
947945;2013;BNM
948146;2013;BJGM
948256;2013;BEA
948256;2013;FSCU
948292;2013;BNM
948373;2013;BNM
948930;2013;BEA
948930;2013;FSCU
949029;2013;BNM
949064;2013;BNM
949302;2013;BBIC
949683;2013;BJGM
950134;2013;BBIC
950171;2013;BEA
950172;2013;BNM
950522;2013;BBIC
950526;2013;BBIC
950794;2013;BNM
951017;2013;BHPE
951017;2013;FSCU
951363;2013;BBIC
951364;2013;BBIC
951378;2013;BNM
951407;2013;BNM
951414;2013;BET
951808;2013;FSCU
951957;2013;BJGM
952003;2013;BJGM
952012;2013;BNM
952146;2013;BJGM
952223;2013;BBIC
952666;2013;BNM
952709;2013;BET
953051;2013;BBIC
953052;2013;BNM
953316;2013;BBIC
953575;2013;BJGM
954023;2013;FSCU
954034;2013;BBIC
954175;2013;BNM
954848;2013;BBIC
954849;2013;BNM
955100;2013;BBIC
955244;2013;BET
955289;2013;BJGM
955584;2013;BEA
955584;2013;FSCU
955711;2013;BBIC
956794;2013;BNM
956917;2013;BNM
957121;2013;BBIC
957243;2013;BJGM
957569;2013;BNM
957684;2013;BNM
957689;2013;BNM
957974;2013;BBIC
958156;2013;BNM
958221;2013;BNM
958761;2013;BBIC
958837;2013;BNM
959095;2013;BNM
959097;2013;BJGM
959251;2013;BEA
959610;2013;FSCU
959701;2013;BNM
960710;2013;BNM
960749;2013;FSCU
961114;2013;BBIC
961162;2013;BNM
961465;2013;BNM
961623;2013;BNM
961713;2013;BNM
962228;2013;BNM
962265;2013;FSCU
962982;2013;BBIC
963099;2013;BNM
963350;2013;BNM
963563;2013;BBIC
963795;2013;BNM
964589;2013;BNM
965228;2013;BBIC
965229;2013;BNM
965631;2013;BBIC
965842;2013;BBIC
966826;2013;BNM
966852;2013;BNM
967245;2013;BJGM
967292;2013;BNM
967693;2013;BEA
967739;2013;BNM
967857;2013;BJGM
967982;2013;BBIC
968041;2013;BNM
968073;2013;BBIC
968259;2013;BJGM
968780;2013;BNM
968995;2013;BBIC
969240;2013;BNM
969445;2013;BBIC
969519;2013;BBIC
969588;2013;BBIC
970339;2013;BBIC
970367;2013;FSCU
970614;2013;BJGM
970615;2013;BNM
970821;2013;BEA
970821;2013;FSCU
971172;2013;BNM
971243;2013;BJGM
971278;2013;BJGM
971392;2013;BNM
971436;2013;BEA
971436;2013;FSCU
971777;2013;BNM
971846;2013;BNM
971924;2013;BEA
971924;2013;FSCU
972382;2013;BNM
972869;2013;BNM
972983;2013;BNM
973007;2013;BNM
973027;2013;FSCU
973113;2013;BBIC
973583;2013;BNM
973945;2013;BNM
974070;2013;BBIC
974226;2013;BNM
974438;2013;BNM
974586;2013;BHPE
974586;2013;FSCU
974662;2013;BNM
974823;2013;BET
974836;2013;BBIC
974997;2013;BNM
975216;2013;BNM
975930;2013;BBIC
975965;2013;BHPE
975965;2013;BJGM
976425;2013;BNM
976470;2013;BNM
976642;2013;BEA
976725;2013;BBIC
977631;2013;BNM
978518;2013;BBIC
978743;2013;BNM
978754;2013;BNM
979097;2013;BBIC
979195;2013;BEA
979278;2013;BEA
979347;2013;BEA
979347;2013;FSCU
979554;2013;BNM
979943;2013;FSCU
980023;2013;BNM
980442;2013;FSCU
980688;2013;BBIC
980849;2013;BEA
981029;2013;BNM
981109;2013;BJGM
981284;2013;BHPE
981284;2013;BJGM
981311;2013;BNM
981939;2013;BNM
981951;2013;BBIC
982001;2013;BJGM
982644;2013;BNM
983344;2013;BBIC
983611;2013;BNM
983687;2013;BNM
983746;2013;BNM
983857;2013;BNM
983971;2013;BNM
984226;2013;BJGM
984284;2013;BNM
984341;2013;BNM
984989;2013;BNM
985205;2013;BBIC
986084;2013;BBIC
986125;2013;BBIC
986250;2013;BJGM
986251;2013;BNM
986408;2013;BNM
986573;2013;BEA
986573;2013;FSCU
986895;2013;BBIC
986972;2013;BJGM
987104;2013;BHPE
987104;2013;FSCU
987105;2013;BBIC
987271;2013;BET
987391;2013;BNM
987798;2013;BBIC
987879;2013;BNM
988038;2013;BBIC
988550;2013;BNM
988594;2013;BNM
988945;2013;BBIC
989079;2013;BJGM
989266;2013;BNM
989331;2013;BBIC
989381;2013;BNM
989499;2013;BBIC
989542;2013;BNM
989598;2013;BBIC
989624;2013;BNM
989631;2013;BNM
989664;2013;BBIC
989678;2013;BNM
989766;2013;BNM
990373;2013;BBIC
990629;2013;BBIC
991014;2013;BNM
991167;2013;BBIC
991168;2013;BNM
991370;2013;FSCU
991548;2013;BNM
991554;2013;BBIC
991823;2013;BHPE
991823;2013;BJGM
991893;2013;BNM
992081;2013;BNM
992167;2013;BNM
992227;2013;BEA
992793;2013;FSCU
993879;2013;BET
993895;2013;BBIC
993966;2013;FSCU
993982;2013;BNM
994447;2013;FSCU
994491;2013;BNM
994955;2013;BJGM
995073;2013;BNM
995281;2013;BNM
995391;2013;BEA
995589;2013;BNM
996170;2013;BNM
996358;2013;BJGM
997298;2013;BBIC
997323;2013;BNM
997434;2013;BNM
997488;2013;BNM
997812;2013;BNM
997948;2013;BNM
997953;2013;BNM
998431;2013;BBIC
998554;2013;BEA
998692;2013;BBIC
998739;2013;BET
998842;2013;BNM
999014;2013;BBIC
999504;2013;BNM
999602;2013;BBIC
999603;2013;BNM
999657;2013;BET
1000174;2013;BNM
1000237;2013;FSCU
1000851;2013;BNM
1001001;2013;BEA
1001325;2013;BBIC
1001745;2013;BNM
1002282;2013;BNM
1002283;2013;BBIC
1002541;2013;BEA
1002541;2013;FSCU
1002585;2013;BBIC
1002710;2013;BNM
1002714;2013;BNM
1002834;2013;BJGM
1003013;2013;BNM
1003175;2013;BHPE
1003176;2013;BBIC
1003463;2013;BNM
1003556;2013;BNM
1003901;2013;FSCU
1004013;2013;BJGM
1004242;2013;BBIC
1004381;2013;BJGM
1004823;2013;BJGM
1004979;2013;BEA
1004979;2013;FSCU
1005109;2013;BJGM
1005328;2013;BNM
1005776;2013;BBIC
1006162;2013;BNM
1006167;2013;FSCU
1006331;2013;BNM
1006959;2013;BEA
1007113;2013;BJGM
1007201;2013;BNM
1007207;2013;BNM
1007231;2013;FSCU
1007591;2013;BBIC
1007985;2013;BJGM
1008117;2013;BNM
1008292;2013;BHPE
1008292;2013;FSCU
1008293;2013;BNM
1008426;2013;BNM
1008671;2013;BBIC
1008858;2013;BNM
1009306;2013;BBIC
1009331;2013;BHPE
1009331;2013;FSCU
1009332;2013;BBIC
1009392;2013;BNM
1009424;2013;BNM
1009948;2013;BNM
1009996;2013;BNM
1010179;2013;BNM
1010220;2013;FSCU
1010620;2013;BNM
1010748;2013;BEA
1011271;2013;BNM
1011365;2013;BNM
1011397;2013;FSCU
1011467;2013;FSCU
1011708;2013;BJGM
1012257;2013;BJGM
1012633;2013;BNM
1012965;2013;BNM
1013073;2013;BNM
1013630;2013;BNM
1014111;2013;BBIC
1014512;2013;BNM
1014552;2013;BBIC
1014788;2013;BBIC
1014860;2013;BBIC
1015144;2013;BNM
1015443;2013;BNM
1015552;2013;BBIC
1015605;2013;FSCU
1015606;2013;FSCU
1015808;2013;BNM
1015906;2013;BJGM
1016117;2013;FSCU
1017047;2013;BEA
1017063;2013;BNM
1017088;2013;BBIC
1017127;2013;BJGM
1017173;2013;BJGM
1017254;2013;BBIC
1017259;2013;BJGM
1017397;2013;BBIC
1017652;2013;BJGM
1017778;2013;BEA
1017778;2013;BHPE
1017778;2013;FSCU
1018054;2013;BNM
1018078;2013;BJGM
1018706;2013;BNM
1019121;2013;BBIC
1019747;2013;BNM
1020027;2013;BEA
1020146;2013;BJGM
1020161;2013;BBIC
1020224;2013;BBIC
1020690;2013;BNM
1020778;2013;BNM
1020912;2013;BJGM
1020985;2013;BEA
1020985;2013;FSCU
1020986;2013;BNM
1021103;2013;BNM
1021274;2013;BNM
1021564;2013;BNM
1021875;2013;BNM
1021900;2013;BJGM
1021901;2013;BNM
1022051;2013;BJGM
1022346;2013;BNM
1022599;2013;BBIC
1022621;2013;BJGM
1022970;2013;BNM
1023085;2013;BBIC
1023100;2013;BJGM
1023699;2013;BNM
1023720;2013;BNM
1023960;2013;BNM
1024388;2013;BNM
1024425;2013;BET
1024533;2013;BNM
1024739;2013;BEA
1024739;2013;BHPE
1024751;2013;BNM
1024864;2013;BNM
1025658;2013;BNM
1025751;2013;BBIC
1025799;2013;BBIC
1026591;2013;BJGM
1026665;2013;BNM
1027056;2013;BNM
1027124;2013;BBIC
1027127;2013;BJGM
1027209;2013;BNM
1027381;2013;BNM
1027420;2013;BBIC
1027459;2013;BET
1027676;2013;BJGM
1027841;2013;BJGM
1027929;2013;BJGM
1027937;2013;BNM
1028283;2013;BEA
1028490;2013;BNM
1028534;2013;FSCU
1028661;2013;BEA
1028677;2013;BNM
1028782;2013;BBIC
1029273;2013;BEA
1029273;2013;FSCU
1029990;2013;BBIC
1030208;2013;BJGM
1030904;2013;BBIC
1030911;2013;BBIC
1031198;2013;BBIC
1031518;2013;BNM
1031627;2013;BNM
1031650;2013;BNM
1031781;2013;BNM
1031842;2013;BNM
1032280;2013;BJGM
1032386;2013;BEA
1032494;2013;BEA
1032503;2013;BNM
1032546;2013;BNM
1032617;2013;BEA
1032617;2013;BHPE
1032652;2013;BNM
1032775;2013;BNM
1032842;2013;BNM
1032907;2013;BEA
1033024;2013;BNM
1033181;2013;BBIC
1033182;2013;BJGM
1033347;2013;BNM
1033420;2013;BJGM
1033913;2013;BBIC
1034200;2013;BHPE
1034246;2013;BNM
1034343;2013;BNM
1035452;2013;BNM
1035599;2013;FSCU
1035838;2013;BBIC
1035948;2013;FSCU
1036640;2013;BJGM
1036681;2013;BNM
1036854;2013;BHPE
1036854;2013;FSCU
1037281;2013;BNM
1037500;2013;BJGM
1037521;2013;BHPE
1037521;2013;BJGM
1037608;2013;BJGM
1038040;2013;BBIC
1038141;2013;BBIC
1038366;2013;BEA
1038427;2013;BNM
1038622;2013;BJGM
1038952;2013;BNM
1038980;2013;BNM
1039063;2013;BBIC
1039192;2013;BBIC
1039440;2013;BNM
1039487;2013;BBIC
1039672;2013;BNM
1039673;2013;BJGM
1039758;2013;BNM
1040026;2013;BNM
1040092;2013;FSCU
1040808;2013;BJGM
1041853;2013;BBIC
1041854;2013;BEA
1042040;2013;BNM
1042085;2013;BBIC
1042125;2013;BBIC
1042448;2013;BJGM
1042667;2013;BNM
1042697;2013;BJGM
1042878;2013;BNM
1043002;2013;BJGM
1043004;2013;BNM
1043276;2013;BNM
1043497;2013;BNM
1043518;2013;FSCU
1044369;2013;BBIC
1044646;2013;BNM
1044997;2013;BJGM
1045150;2013;BBIC
1045336;2013;BJGM
1045442;2013;BJGM
1045634;2013;BNM
1045851;2013;BNM
1045890;2013;BNM
1046049;2013;BNM
1046496;2013;BBIC
1046497;2013;BBIC
1046584;2013;BNM
1046767;2013;BEA
1046767;2013;FSCU
1046914;2013;BNM
1047008;2013;BJGM
1047334;2013;BNM
1047493;2013;BET
1047513;2013;BET
1047886;2013;BBIC
1048246;2013;BJGM
1048572;2013;BHPE
1048572;2013;FSCU
1048856;2013;BJGM
1049108;2013;BNM
1049348;2013;BNM
1049349;2013;BBIC
1049844;2013;BNM
1049883;2013;BNM
1049989;2013;FSCU
1050749;2013;BBIC
1050783;2013;BNM
1050880;2013;BNM
1051055;2013;FSCU
1051086;2013;BBIC
1051138;2013;BBIC
1051254;2013;BNM
1051308;2013;BNM
1051371;2013;BBIC
1051400;2013;BJGM
1051578;2013;BNM
1051604;2013;BJGM
1051721;2013;BNM
1052328;2013;BBIC
1052364;2013;BJGM
1052483;2013;BBIC
1052538;2013;BJGM
1052868;2013;BEA
1053033;2013;BHPE
1053033;2013;FSCU
1053198;2013;BEA
1053783;2013;BBIC
1054075;2013;BNM
1054152;2013;BNM
1054262;2013;BNM
1055026;2013;BBIC
1055404;2013;BNM
1055474;2013;BNM
1055503;2013;BNM
1055616;2013;BNM
1055703;2013;BEA
1055703;2013;BHPE
1055703;2013;FSCU
1056385;2013;BNM
1056653;2013;BNM
1056673;2013;BEA
1057168;2013;BJGM
1057320;2013;BEA
1057719;2013;BNM
1057751;2013;BNM
1057817;2013;BNM
1057907;2013;BNM
1058290;2013;BHPE
1058290;2013;FSCU
1058468;2013;BNM
1058983;2013;BNM
1059100;2013;BEA
1059209;2013;FSCU
1059260;2013;BJGM
1059566;2013;BEA
1059836;2013;BNM
1060007;2013;FSCU
1060211;2013;BBIC
1060267;2013;BNM
1060489;2013;BHPE
1060489;2013;FSCU
1061093;2013;BJGM
1061218;2013;FSCU
1061290;2013;BBIC
1061697;2013;FSCU
1061783;2013;BJGM
1062315;2013;BNM
1062459;2013;BBIC
1063049;2013;BBIC
1063201;2013;BJGM
1063313;2013;BNM
1064053;2013;BNM
1064458;2013;BNM
1064508;2013;BNM
1065334;2013;FSCU
1065687;2013;BNM
1065822;2013;BNM
1066959;2013;BNM
1066960;2013;BEA
1067006;2013;FSCU
1067090;2013;BNM
1067347;2013;BNM
1067546;2013;BNM
1067716;2013;BBIC
1067753;2013;BBIC
1067989;2013;BNM
1068202;2013;BNM
1068221;2013;BNM
1068345;2013;BNM
1068472;2013;BNM
1068905;2013;FSCU
1069257;2013;BBIC
1069336;2013;BNM
1069379;2013;BPSU
1069379;2013;FSCU
1069598;2013;BJGM
1069686;2013;BJGM
1069849;2013;BNM
1070077;2013;BNM
1070379;2013;BBIC
1070386;2013;BNM
1070398;2013;BJGM
1070581;2013;BNM
1070616;2013;BNM
1070650;2013;BBIC
1070802;2013;BNM
1071213;2013;BBIC
1071512;2013;BBIC
1071902;2013;BNM
1071955;2013;BNM
1072030;2013;BJGM
1072070;2013;BJGM
1072844;2013;BNM
1072994;2013;BNM
1073079;2013;BJGM
1073199;2013;BBIC
1073211;2013;BBIC
1073494;2013;BNM
1073502;2013;BET
1073711;2013;BNM
1074083;2013;BBIC
1074220;2013;BNM
1074336;2013;BNM
1074493;2013;BBIC
1074646;2013;FSCU
1074777;2013;BNM
1074862;2013;BNM
1074874;2013;BBIC
1075044;2013;BJGM
1075233;2013;BNM
1075919;2013;BNM
1076193;2013;BNM
1076227;2013;BJGM
1076228;2013;BBIC
1076374;2013;FSCU
1076540;2013;BBIC
1076815;2013;BBIC
1076816;2013;FSCU
1076978;2013;BBIC
1077039;2013;BNM
1077282;2013;FSCU
1077493;2013;BBIC
1077891;2013;BBIC
1078103;2013;BNM
1078181;2013;BET
1078221;2013;BNM
1078829;2013;BJGM
1078962;2013;BNM
1079088;2013;BNM
1079835;2013;BBIC
1079863;2013;BNM
1079946;2013;BBIC
1080083;2013;FSCU
1080279;2013;BJGM
1080864;2013;BEA
1081172;2013;BNM
1081206;2013;BNM
1081731;2013;BBIC
1081869;2013;BNM
1082116;2013;BNM
1082401;2013;BJGM
1082457;2013;BNM
1082694;2013;BBIC
1083268;2013;BBIC
1083269;2013;BNM
1083309;2013;BBIC
1083692;2013;BNM
1083770;2013;BNM
1083820;2013;BNM
1083843;2013;BNM
1084106;2013;BEA
1084193;2013;BEA
1084521;2013;BNM
1084965;2013;FSCU
1085028;2013;BNM
1085186;2013;BBIC
1085461;2013;BNM
1085808;2013;BEA
1086180;2013;BBIC
1086675;2013;BNM
1087243;2013;BBIC
1087244;2013;BBIC
1087629;2013;BBIC
1087971;2013;BET
1088291;2013;BNM
1088333;2013;BNM
1088724;2013;BNM
1088893;2013;BBIC
1089074;2013;BBIC
1089340;2013;BNM
1089495;2013;BNM
1089644;2013;FSCU
1090130;2013;BEA
1090307;2013;BNM
1090324;2013;BNM
1090460;2013;BNM
1090711;2013;BBIC
1090782;2013;BJGM
1090862;2013;BBIC
1091085;2013;BBIC
1091123;2013;BBIC
1091808;2013;BNM
1092140;2013;BBIC
1092208;2013;BNM
1092457;2013;BNM
1092639;2013;BET
1092740;2013;BNM
1092878;2013;BBIC
1093172;2013;BNM
1093660;2013;BNM
1093759;2013;BJGM
1093840;2013;BBIC
1094005;2013;BNM
1094204;2013;BNM
1094362;2013;BEA
1094564;2013;BBIC
1094881;2013;BBIC
1095112;2013;FSCU
1095394;2013;BNM
1095511;2013;BNM
1095559;2013;BBIC
1096231;2013;FSCU
1096232;2013;BNM
1096552;2013;BJGM
1097049;2013;BNM
1097112;2013;BNM
1097235;2013;BNM
1097369;2013;BNM
1097458;2013;BNM
1097574;2013;BJGM
1097575;2013;BBIC
1097614;2013;BBIC
1097777;2013;FSCU
1097865;2013;BNM
1097916;2013;BBIC
1098099;2013;BBIC
1098357;2013;BJGM
1098414;2013;BNM
1098436;2013;BBIC
1098666;2013;BNM
1098667;2013;FSCU
1098682;2013;BNM
1098919;2013;BNM
1098920;2013;BBIC
1099062;2013;BJGM
1099208;2013;BBIC
1099209;2013;BJGM
1099210;2013;BHPE
1099210;2013;FSCU
1099320;2013;BJGM
1099398;2013;BBIC
1099399;2013;BBIC
1099731;2013;BNM
1099992;2013;BNM
1100413;2013;BNM
1100513;2013;BNM
1100615;2013;BBIC
1100756;2013;BNM
1100994;2013;BJGM
1101027;2013;BBIC
1101369;2013;BBIC
1101727;2013;BNM
1102055;2013;BBIC
1102165;2013;BNM
1103527;2013;BNM
1103528;2013;BJGM
1103580;2013;BBIC
1103658;2013;BBIC
1103775;2013;BBIC
1104041;2013;BNM
1104055;2013;BBIC
1104090;2013;BHPE
1104090;2013;FSCU
1104272;2013;BBIC
1104273;2013;BNM
1104405;2013;BNM
1104520;2013;BBIC
1105144;2013;BNM
1105265;2013;BBIC
1105481;2013;BBIC
1105485;2013;FSCU
1105536;2013;BNM
1105552;2013;BNM
1105713;2013;BNM
1105752;2013;BEA
1105752;2013;FSCU
1106056;2013;BBIC
1106277;2013;BNM
1106409;2013;FSCU
1106409;2013;BNM
1106617;2013;BBIC
1106865;2013;BBIC
1107009;2013;BNM
1107192;2013;BBIC
1107274;2013;BBIC
1107393;2013;BBIC
1107407;2013;BNM
1108065;2013;BEA
1108247;2013;BNM
1108395;2013;BNM
1108550;2013;BJGM
1108790;2013;BJGM
